,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,latitudes,longitudes
3573,3573,68738622,2017-12-16 21:10:00,5229 S TROY,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,9,CPD,JEEP,60,120,60.0,0.0,Define,2017-12-27 00:00:00,,,0,17514,"5200 s troy, chicago, il",41.7984687394457,-87.70242589835229
3574,3574,68656652,2017-12-16 21:10:00,1203 S PULASKI,75a4a7db7641da0b35ae18d7d4a8798b0944009ba208fe2d630f9e972d06eb16,IL,PAS,60612.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",10,CPD,PONT,200,400,488.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5212330480,9836,"1200 s pulaski, chicago, il",41.86605660215073,-87.72509370430143
3575,3575,9192547500,2017-12-16 21:10:00,3465 N CLARK ST,dffcb6e992ff2bd3f0adc66988b92dc48a2e19714b9b9d697f14c7dfc5f607e3,IL,PAS,606402218.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,RROV,100,200,200.0,0.0,Notice,2018-01-08 00:00:00,FINL,,5210389940,1462,"3400 n clark st, chicago, il",41.94521326256559,-87.65486395585445
3576,3576,69058067,2017-12-16 21:10:00,5407 W MADISON,943540d972d3125716ea9fc5116a032055a454c01d88e8273644c6bc2668b2ac,IL,PAS,604022353.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15,CPD,FORD,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5059390000,16586,"5400 w madison, chicago, il",41.88025304558648,-87.76096789901922
3577,3577,68817233,2017-12-16 21:10:00,6023 N SAUGANASH,405280f61c0b65e03221a87c7db140bb00e633bd184a2d9d81ba62e0d11de55f,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,17,CPD,CHEV,75,150,0.0,75.0,Paid,2018-01-03 00:00:00,,,0,7838,"6000 n sauganash, chicago, il",41.9905239661549,-87.73366796612623
3578,3578,9192552142,2017-12-16 21:11:00,3319 N HALSTED ST,6e4c2d55752c7fc2a7f2514d8613e2a28d32aeaae80ce429ef8cb4d6b08e288b,IL,PAS,605063647.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,50,100,0.0,50.0,Paid,2018-01-03 00:00:00,VIOL,,5210016010,1639,"3300 n halsted st, chicago, il",41.942367868061524,-87.64925520793969
3579,3579,9192713521,2017-12-16 21:11:00,2859 N CLARK ST,eaf05cb9a4ae74101240bc0046e2fb9244c81b191e1d34bc8214b60982251077,IL,PAS,601882975.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,KIA,50,100,0.0,50.0,Paid,2018-01-16 00:00:00,VIOL,,5194212690,1635,"2800 n clark st, chicago, il",41.934384715940446,-87.64604504756322
3580,3580,9192741450,2017-12-16 21:12:00,1537 W HENDERSON,54f650a3ed946d5ea4807a4927e13b52e9e34483a0fc40992d02a01238bf1110,IL,PAS,60451.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,TOYT,75,150,0.0,75.0,Paid,2018-02-26 00:00:00,DETR,,5210029040,1529,"1500 w henderson, chicago, il",41.942363961652795,-87.66756830246932
3581,3581,9192713522,2017-12-16 21:13:00,2859 N CLARK ST,8c62d823e9b613225db0047b83fcaffc081571226a5eef45d6c1baa794a46f65,IL,PAS,600912871.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,FORD,50,100,0.0,50.0,Paid,2017-12-28 00:00:00,VIOL,,5210025570,1635,"2800 n clark st, chicago, il",41.934384715940446,-87.64604504756322
3582,3582,9192434587,2017-12-16 21:13:00,421 N MCCLUG CT,5eaeb401c5496cefb305a6b1548e0e261dad5f0803c268bbfd1bca826e43aff7,IL,TMP,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,NISS,65,130,0.0,65.0,Paid,2017-12-26 00:00:00,,,0,1525,"400 n mcclug ct, chicago, il",41.88965796293151,-87.61761120430143
3583,3583,9192741451,2017-12-16 21:14:00,1519 W HENDERSON,60b964b7949b4e4b8eaaf4d73c9c15e711aef1028b028731c569d6b06e23963a,IL,PAS,60614.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,JEEP,75,150,0.0,75.0,Paid,2017-12-29 00:00:00,VIOL,,5194728250,1529,"1500 w henderson, chicago, il",41.94241853952925,-87.6671097485429
3584,3584,9192741452,2017-12-16 21:15:00,1505 W HENDERSON,ec598135b66affdeb5a1af5c3919d40c317a84810f3e6340e29fa873d1757ac0,IL,PAS,600773004.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,HOND,75,150,0.0,75.0,Paid,2018-01-02 00:00:00,VIOL,,5210029050,1529,"1500 w henderson, chicago, il",41.942377715482245,-87.66654344320624
3585,3585,9192708199,2017-12-16 21:15:00,807 W CORNELIA AV,a83df2205e4d16fd3d7741fb3bfff80b17ecf8b037a2b45fb0aef27cf6fdf39f,IL,PAS,605132612.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,100.0,0.0,Notice,2017-12-21 00:00:00,FINL,,5210102220,1643,"800 w cornelia av, chicago, il",41.94535896705155,-87.64993296705154
3586,3586,9192713523,2017-12-16 21:15:00,2859 N CLARK ST,19f7295d70dc26485fa53467a682a92bb970a95475cc5591cbb6890bacf8b06a,IL,PAS,606574213.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,BMW,50,100,0.0,50.0,Paid,2018-01-13 00:00:00,VIOL,,5210025580,1635,"2800 n clark st, chicago, il",41.934384715940446,-87.64604504756322
3587,3587,9192547501,2017-12-16 21:17:00,3462 N SHEFFIELD,cf4ae4fac2891bdeaf0bafc7b9b00716cd6d4f73f12d8623fa8234c25679dc5a,NY,PAS,10940.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,BMW,75,150,150.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5207500330,1462,"3400 n sheffield, chicago, il",41.94543482653356,-87.65430593202133
3588,3588,9192434588,2017-12-16 21:18:00,425 N MCCLUG CT,41911758ab369eb177e90a34427fe0829d5fa0833921f96ce8c53c0c1e383966,NY,PAS,10940.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,DODG,65,130,130.0,0.0,Notice,2018-01-10 00:00:00,FINL,,5210394750,1525,"400 n mcclug ct, chicago, il",41.88967811120549,-87.61761120430143
3589,3589,9192741453,2017-12-16 21:18:00,1441 W HENDERSON,7816773f9f5d7a8ffd9c0bc1c5f0c739c07028a090f33def9de75d50fc468ea9,IL,PAS,60201.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,0.0,60.0,Paid,2018-01-02 00:00:00,VIOL,,5210029060,1529,"1400 w henderson, chicago, il",41.94239779446499,-87.6651236925845
3590,3590,9192547502,2017-12-16 21:18:00,3464 N SHEFFIELD,7b90747a4773beb6278f88ea0b618e9757eba55afba1b72969dd223ade2cd52b,IL,PAS,60608.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,KIA,75,150,0.0,75.0,Paid,2018-02-22 00:00:00,DETR,,5208899390,1462,"3400 n sheffield, chicago, il",41.94546319377944,-87.65433138612109
3591,3591,9192741454,2017-12-16 21:19:00,1431 W HENDERSON,814e7ca18651e745f34d7b9871bc66f9b89b12c67967bd25ae081cff67b1bbed,IL,PAS,60657.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,NISS,75,150,0.0,0.0,Dismissed,2018-01-16 00:00:00,,Not Liable,5210104390,1529,"1400 w henderson, chicago, il",41.94240066668345,-87.66493125394791
3592,3592,68878781,2017-12-16 21:20:00,4641 W 58TH ST,5f00018b8cd11a84c691f29065dacbd9692b5d293a3981407a17faafc5ae6e13,IL,PAS,606292709.0,0964090E,RESIDENTIAL PERMIT PARKING,8,CPD,DODG,75,150,0.0,75.0,Paid,2018-03-05 00:00:00,DETR,,5193800260,12392,"4600 w 58th st, chicago, il",41.78754415697087,-87.73741315697086
3593,3593,68932557,2017-12-16 21:20:00,9200 S ASHLAND,73d4222df7988f3cbe9b65a555a3f07657b17fd9112da87262eb175ac6c13ec5,IL,PAS,606204723.0,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,22,CPD,FORD,60,120,0.0,146.4,Paid,2018-03-14 00:00:00,FINL,,5211795190,17585,"9200 s ashland, chicago, il",41.726419994171636,-87.66283826106503
3594,3594,9192725400,2017-12-16 21:20:00,807 W CORNELIA AV,c127011f3b51b4633c9959308009cf022df58f515360c5ee2fe2706ac29c3456,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,HYUN,75,150,0.0,0.0,Dismissed,2018-03-04 00:00:00,,,0,1643,"800 w cornelia av, chicago, il",41.94535896705155,-87.64993296705154
3595,3595,9192713524,2017-12-16 21:20:00,2911 N CLARK ST,c5b13ce53900ebaf8676aa313e8926ccbdb13f95ab689254b6c77a5e8f401efb,IL,PAS,606080000.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2018-01-23 00:00:00,VIOL,,5210558190,1635,"2900 n clark st, chicago, il",41.93513901256522,-87.64667894720353
3596,3596,68932559,2017-12-16 21:20:00,9200 S ASHLAND,73d4222df7988f3cbe9b65a555a3f07657b17fd9112da87262eb175ac6c13ec5,IL,PAS,606204723.0,0976050D,REAR PLATE LIT AND LEGIBLE FOR 50',22,CPD,FORD,25,50,0.0,61.0,Paid,2018-03-14 00:00:00,FINL,,5211795190,17585,"9200 s ashland, chicago, il",41.726419994171636,-87.66283826106503
3597,3597,68932558,2017-12-16 21:20:00,9200 S ASHLAND,73d4222df7988f3cbe9b65a555a3f07657b17fd9112da87262eb175ac6c13ec5,IL,PAS,606204723.0,0976210A,LAMPS BROKEN OR INOPERABLE,22,CPD,FORD,25,50,0.0,61.0,Paid,2018-03-14 00:00:00,FINL,,5211795190,17585,"9200 s ashland, chicago, il",41.726419994171636,-87.66283826106503
3598,3598,69041076,2017-12-16 21:20:00,4200 S TALMAN,98a87c99aa33112bd4a27c6395ec75c11c659cee43e995cfffbb86e0b35550b5,IL,PAS,606232255.0,0964110C,PARK OR STAND ON CROSSWALK,9,CPD,HYUN,60,120,0.0,60.0,Paid,2018-01-06 00:00:00,VIOL,,5210027660,16875,"4200 s talman, chicago, il",41.81727499417161,-87.69087830102698
3599,3599,9192552143,2017-12-16 21:21:00,756 W ROSCOE ST,388a335314ee977482d02b10c0dc847fd138548762ab4e98196a5a0f009500b4,IL,PAS,60657.0,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,502,DOF,HOND,60,120,0.0,60.0,Paid,2017-12-21 00:00:00,,,5208750590,1639,"700 w roscoe st, chicago, il",41.9437040307628,-87.64894052307211
3600,3600,69055609,2017-12-16 21:21:00,4923 W OHIO,6b3d3b8da3e4e358e48e0fe4e94143cc8162da28efe44c378a5ea166795c5615,IL,PAS,60644.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15,CPD,PONT,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5208171760,11031,"4900 w ohio, chicago, il",41.89130648124546,-87.7491
3601,3601,69055610,2017-12-16 21:22:00,4923 W OHIO,6b3d3b8da3e4e358e48e0fe4e94143cc8162da28efe44c378a5ea166795c5615,IL,PAS,60644.0,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,15,CPD,PONT,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5208171760,11031,"4900 w ohio, chicago, il",41.89130648124546,-87.7491
3602,3602,9192741455,2017-12-16 21:22:00,3320 N SOUTHPORT,de97d64df92135f51b3e20bada872c5b4ee939391398333d40c9eebe201e9c3d,IL,PAS,606601817.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,BMW,50,100,0.0,50.0,Paid,2017-12-23 00:00:00,,,5179695040,1529,"3300 n southport, chicago, il",41.94230299417163,-87.66392788484602
3603,3603,9192713525,2017-12-16 21:22:00,2911 N CLARK ST,f76b3315df482eb2da29aea0a25edd38dbec1b78f70d4dbf19b03b48b9efe4d4,IL,PAS,605217648.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,50,100,0.0,50.0,Paid,2018-02-26 00:00:00,DETR,,5200546970,1635,"2900 n clark st, chicago, il",41.93513901256522,-87.64667894720353
3604,3604,9192593983,2017-12-16 21:22:00,2119 S PRINCENTON AVE,dd5a6eb0b22c13e421376111e283d3e5ba679cda9372305e8c27500ab255d460,IL,PAS,606122695.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,HYUN,50,100,0.0,50.0,Paid,2017-12-27 00:00:00,VIOL,,5209448160,1510,"2100 s princenton ave, chicago, il",41.85421744677488,-87.6359231164895
3605,3605,68991106,2017-12-16 21:22:00,5447 N NORDICA,fa19bf6fb799b74d2426d51bbb31f9f87c4b9cea773dfea8762e59bd8a1944da,IL,PAS,607061007.0,0964090E,RESIDENTIAL PERMIT PARKING,16,CPD,CHEV,75,150,0.0,75.0,Paid,2018-01-10 00:00:00,VIOL,,5205006270,3615,"5400 n nordica, chicago, il",41.980571999999995,-87.80229150579972
3606,3606,9192547503,2017-12-16 21:23:00,3526 N SHEFFIELD,fd43695480f4acb406fd148f14bd52b7950353121713b6828bb39b826ea8c89f,IL,PAS,606472197.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,BMW,75,150,0.0,75.0,Paid,2018-01-24 00:00:00,VIOL,,5187234840,1462,"3500 n sheffield, chicago, il",41.94626027664893,-87.65435641529332
3607,3607,68734161,2017-12-16 21:23:00,8723 S BENNETT,d5248205cdf9f53d7683f49d3c70b131f7ea52487c338d2ec795d07d067853c7,IL,PAS,604712532.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,4,CPD,HYUN,60,120,0.0,60.0,Paid,2018-03-02 00:00:00,DETR,,5114427140,18462,"8700 s bennett, chicago, il",41.736360287603624,-87.57805037108174
3608,3608,9192552144,2017-12-16 21:24:00,756 W ROSCOE ST,388a335314ee977482d02b10c0dc847fd138548762ab4e98196a5a0f009500b4,IL,PAS,60657.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HOND,50,100,0.0,50.0,Paid,2017-12-21 00:00:00,,,5208750590,1639,"700 w roscoe st, chicago, il",41.9437040307628,-87.64894052307211
3609,3609,9192713526,2017-12-16 21:24:00,2911 N CLARK ST,92e144fc90c901ec627b7b73635c48b1cd0373ef2722804eddd696f380b9a0ef,IL,PAS,60527.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,0.0,50.0,Paid,2018-01-07 00:00:00,VIOL,,5207424300,1635,"2900 n clark st, chicago, il",41.93513901256522,-87.64667894720353
3610,3610,9192547504,2017-12-16 21:24:00,3538 N SHEFFIELD,48fe57c74453d805b438bdb9487a137775ab5b2a04fdd60acce4edb7a9c6d195,IL,PAS,60085.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,CHEV,75,150,150.0,0.0,Notice,2017-12-21 00:00:00,FINL,,5210095280,1462,"3500 n sheffield, chicago, il",41.94683980099833,-87.65435541038124
3611,3611,67796839,2017-12-16 21:25:00,5210 S KING DR,8ab68969823ef4e047e7158cb567f170c020b1e85625a5250d1eb0347bef92de,IL,TMP,60194.0,0976210A,LAMPS BROKEN OR INOPERABLE,17,CPD,KIA,25,50,50.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5206620960,9853,"5200 s king dr, chicago, il",41.799941413266794,-87.61613732324399
3612,3612,68783745,2017-12-16 21:25:00,5198 W SCHUBERT,73273665618479c01acb41dd499dac0c79652358bab0158e739b5173fd787c9f,IL,PAS,606391640.0,0964100A,WITHIN 15' OF FIRE HYDRANT,25,CPD,FORD,150,300,0.0,300.0,Paid,2018-04-06 00:00:00,FINL,,5205186440,10383,"5100 w schubert, chicago, il",41.929656131094404,-87.75626463357499
3613,3613,9192725401,2017-12-16 21:26:00,823 W CORNELIA,d75d9306a3a2363cfd132f5d0a7aaf2d9e63a6c3f644d90c3e70128a323cdeef,IL,PAS,60657.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,NISS,75,150,61.0,89.0,Notice,2017-12-18 00:00:00,SEIZ,,5190758920,1643,"800 w cornelia, chicago, il",41.94535896705155,-87.65042018682061
3614,3614,9192593984,2017-12-16 21:26:00,2119 S PRINCENTON AVE,0fb7e6698155b7321b5ad557e05b97166fbeb19b54e16df35f8ffcd6d49e51fb,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,KIA,50,100,0.0,50.0,Paid,2017-12-19 00:00:00,,,0,1510,"2100 s princenton ave, chicago, il",41.85421744677488,-87.6359231164895
3615,3615,68918979,2017-12-16 21:27:00,6230 S NORMAL,e3590ec28aa80c73d1a14bca35d6d986670cd070ed5e792d3a35987e82d60f78,IL,PAS,606213291.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",7,CPD,SAAB,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5210313270,8986,"6200 s normal, chicago, il",41.780846188081114,-87.63754939153527
3616,3616,9192552145,2017-12-16 21:27:00,717 W ROSCOE,e79c29df665e01533b9201f5842a2b16115a1be9ecdaa8e8027c0afd8e739e5b,IL,PAS,60137.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,CHEV,75,150,0.0,75.0,Paid,2017-12-26 00:00:00,VIOL,,5210095400,1639,"700 w roscoe, chicago, il",41.94360848845881,-87.64806999708581
3617,3617,9192547505,2017-12-16 21:27:00,3545 N SHEFFIELD,5bb1c64ecafa5881d91804175abab85e81d7d301447320047451505a11226ef6,IL,PAS,601744602.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,502,DOF,TOYT,60,120,0.0,0.0,Dismissed,2018-03-23 00:00:00,VIOL,Not Liable,5210015800,1462,"3500 n sheffield, chicago, il",41.94674119900168,-87.65427308961875
3618,3618,9192713527,2017-12-16 21:28:00,661 W OAKDALE AV,88e19e81b0ace6a8a0d12fd0ef8eef889c0f9b0f5c8d5b55e04d8edd10142095,IL,PAS,602031904.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-12-22 00:00:00,,,5198189450,1635,"600 w oakdale av, chicago, il",41.935442263663965,-87.64628489664979
3619,3619,9192547506,2017-12-16 21:29:00,3521 N SHEFFIELD,138a0874d3da9911b5d054b172df45fc21cb09d292a3276eb4c77168c0b41b45,IN,PAS,465309785.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,ACUR,75,150,0.0,75.0,Paid,2018-04-15 00:00:00,DETR,Liable,5210015810,1462,"3500 n sheffield, chicago, il",41.946186736896664,-87.6542394329581
3620,3620,9192741456,2017-12-16 21:29:00,1353 W HENDERSON ST,86ead8c94cbe09b888188ff931aaed34878c7a2429f8b78a16fcb47ba3e4636e,IL,PAS,606182926.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,100.0,0.0,Notice,2017-12-21 00:00:00,FINL,,5210029070,1529,"1300 w henderson st, chicago, il",41.94243261506378,-87.66335863790954
3621,3621,68918980,2017-12-16 21:30:00,444 W ENGLEWOOD,59b327af5d5b6f82d63924e8237a1909eb2384e897cfb215678e125b256f347a,IL,PAS,60621.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",7,CPD,JEEP,200,400,0.0,0.0,Dismissed,2018-02-20 00:00:00,VIOL,Not Liable,5208590490,8986,"400 w englewood, chicago, il",41.78083648600597,-87.63687075437129
3622,3622,9192552146,2017-12-16 21:30:00,677 W ROSCOE,04acdd680357e8ce62e12938963ea76bfed1c242d1f8f7f99efeb9a34a97a719,WI,PAS,537191808.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,TOYT,75,150,150.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5186356360,1639,"600 w roscoe, chicago, il",41.943636546742624,-87.64746788773155
3623,3623,9192434589,2017-12-16 21:30:00,416 N NEW ST,c38150b5be5e35dabb1834a321b6e0d597456e718d231107b2857d00ff5d8f02,IL,PAS,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,SUBA,65,130,0.0,65.0,Paid,2017-12-18 00:00:00,,,0,1525,"400 n new st, chicago, il",41.88977561835174,-87.61869930306355
3624,3624,9192547507,2017-12-16 21:30:00,3515 N SHEFFIELD,854b39008f5bc0dd3a4edcba9873e44a989ab25feea02846048c7021c0865a41,MI,PAS,48116.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,FORD,75,150,0.0,75.0,Paid,2018-02-27 00:00:00,DETR,,5210265140,1462,"3500 n sheffield, chicago, il",41.94592219900167,-87.65425508961876
3625,3625,69017925,2017-12-16 21:31:00,1416 N ARTESIAN,d346b0cd725d68464cf73e996c045e2bc5502073e9cdf3eefcc22f5ac7ae1481,IL,PAS,60657.0,0964090E,RESIDENTIAL PERMIT PARKING,14,CPD,VOLK,75,150,0.0,150.0,Paid,2018-05-04 00:00:00,SEIZ,,5205004980,13975,"1400 n artesian, chicago, il",41.907176245628705,-87.68841591038124
3626,3626,9192741457,2017-12-16 21:31:00,1323 W HENDERSON,acd73a67ae8cafccd3acafe7feef6f8cc6f1c34af083d2a4f739e56fad7158ba,IL,PAS,606471681.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,HOND,75,150,0.0,75.0,Paid,2018-01-08 00:00:00,VIOL,,5184121170,1529,"1300 w henderson, chicago, il",41.94249248845881,-87.66242958090484
3627,3627,69017926,2017-12-16 21:31:00,1416 N ARTESIAN,d346b0cd725d68464cf73e996c045e2bc5502073e9cdf3eefcc22f5ac7ae1481,IL,PAS,60657.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",14,CPD,VOLK,200,400,0.0,400.0,Paid,2018-05-04 00:00:00,SEIZ,,5205004980,13975,"1400 n artesian, chicago, il",41.907176245628705,-87.68841591038124
3628,3628,9192741458,2017-12-16 21:32:00,1315 W HENDERSON,4f8d943e00f6be11ec6c0d3e6fe2894c334c07e59a1947c0f441758173025aa9,IL,PAS,606478270.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,MAZD,75,150,0.0,75.0,Paid,2018-02-07 00:00:00,DETR,,5209322220,1529,"1300 w henderson, chicago, il",41.94250148845882,-87.66215147155059
3629,3629,9192552147,2017-12-16 21:32:00,667 W ROSCOE,fe37384d5a536040f35524313a30edb89bd78a55e8d188b681b642f982702e00,IN,PAS,463037505.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,FORD,75,150,0.0,75.0,Paid,2018-02-26 00:00:00,DETR,,5210068600,1639,"600 w roscoe, chicago, il",41.943635488458824,-87.64712002553523
3630,3630,68648027,2017-12-16 21:34:00,3830 W 31ST ST,d365ee1d0a8f95854ce5dbfcaf6953d0c6980b3a285a9fbe5f25c2a9c6516dc6,IL,PAS,606233109.0,0964110C,PARK OR STAND ON CROSSWALK,10,CPD,LEXU,60,120,0.0,60.0,Paid,2018-02-02 00:00:00,VIOL,,5210363410,10081,"3800 w 31st st, chicago, il",41.837025743607356,-87.72077853020683
3631,3631,9192741459,2017-12-16 21:34:00,1305 W HENDERSON,23dced4105600ec4756c09eec146348f076864d159cf7099210834cceb302e5f,IL,PAS,606474022.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,NISS,75,150,0.0,75.0,Paid,2018-02-05 00:00:00,DETR,,5194462670,1529,"1300 w henderson, chicago, il",41.94245715909585,-87.66172607031366
3632,3632,69110294,2017-12-16 21:34:00,1434 N ARTESIAN,41979237a8bde382f8afc021db72be99216e8feeff1c7a41fd5a69d1adb51bd1,IL,PAS,606252662.0,0964090E,RESIDENTIAL PERMIT PARKING,14,CPD,FORD,75,150,0.0,75.0,Paid,2018-02-03 00:00:00,VIOL,,5204988410,18454,"1400 n artesian, chicago, il",41.907258136274464,-87.68841493591647
3633,3633,68909684,2017-12-16 21:34:00,439 W 62ND ST,36dbc1c2da8e673557e7465cb793c836726a21f634750c3a68f7d5f297e5a95f,IL,PAS,606213203.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",7,CPD,FORD,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5206091640,11940,"400 w 62nd st, chicago, il",41.78172654674262,-87.63665808090484
3634,3634,9192547508,2017-12-16 21:35:00,3463 N CLARK,f75554c0d2f88cc53092f6bca7862d41e27a9711ca7a33fc5192327f1dd317e6,IL,PAS,60641.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,MAZD,100,200,0.0,100.0,Paid,2018-01-21 00:00:00,VIOL,,5208681080,1462,"3400 n clark, chicago, il",41.94515123703037,-87.65481700692489
3635,3635,9192434590,2017-12-16 21:35:00,420 N NEW ST,af1b87ff955929166b547adef8d133a092ead7c035403d85148a0fbf4fbd958b,IL,PAS,606082515.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,HOND,65,130,0.0,65.0,Paid,2018-01-30 00:00:00,DETR,,5210015310,1525,"400 n new st, chicago, il",41.889830499469426,-87.61870139093216
