Unnamed: 0,ticket_number,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,issue_date,hour
6820632,68653225,4110 W 21ST PL,97cbf1013bec8530614c0ee89abbc7a92cef36158633e853ec758b1069e94410,IL,PAS,606232832,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",10.0,CPD,CHEV,200,400,488.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5116468680,16424,"4100 w 21st pl, chicago, il",2015-01-01 01:08:00,1
6820633,68935595,1252 W 107TH PL,7bb29058e78d58dadaea8cffe4816f05d91e519e0bb124884d888bf3e7df8691,IL,PAS,606363924,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",22.0,CPD,NISS,200,400,400.0,0.0,Bankruptcy,2018-04-30 00:00:00,SEIZ,,5198528080,14041,"1200 w 107th pl, chicago, il",2015-01-01 01:08:00,1
6820634,68860652,307 N MICHIGAN,dafce5671c3fca077c1cf663cba83c7c31d854fb7e50d73ef271869ec77af5b7,IL,PAS,60620,0964080B,NO STANDING/PARKING TIME RESTRICTED,57.0,CPD,CHEV,100,200,0.0,100.0,Paid,2018-02-22 00:00:00,VIOL,,5210776860,19892,"300 n michigan, chicago, il",2015-01-01 01:08:00,1
6820635,68860653,307 N MICHIGAN,ef647fc36844862ca64cdc2b59b8a8391ac7249e67550e7e8c8c90851a363570,IL,PAS,60621,0964080B,NO STANDING/PARKING TIME RESTRICTED,57.0,CPD,CHEV,100,200,200.0,0.0,Notice,2018-01-24 00:00:00,SEIZ,,5208460640,19892,"300 n michigan, chicago, il",2015-01-01 01:08:00,1
6820636,68860654,309 N MICHIGAN,667d604193f8b88beff22ac0a9344f03f9f7774ed3bae02a767ac7e0088463f1,MA,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,57.0,CPD,HOND,100,200,100.0,0.0,Define,2018-01-17 00:00:00,,,0,19892,"300 n michigan, chicago, il",2015-01-01 01:08:00,1
6820637,68786475,1243 N HARDING,0b5165966c9d819d3b197c300c2db85e33359ccd765725574a62906efc4de275,IL,PAS,60639,0964090E,RESIDENTIAL PERMIT PARKING,25.0,CPD,FORD,75,150,0.0,75.0,Paid,2018-03-20 00:00:00,DETR,,5209983430,11202,"1200 n harding, chicago, il",2015-01-01 01:10:00,1
6820638,68786476,1251 N HARDING,24830594c068fdae73eab1ec8165a8146b243e12b092dfe5a4d369de89255059,IL,PAS,606512023,0964090E,RESIDENTIAL PERMIT PARKING,25.0,CPD,DODG,75,150,150.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5177869510,11202,"1200 n harding, chicago, il",2015-01-01 01:10:00,1
6820639,68860655,80 E WACKER,a676f3b43baf014977a3a14ef2ed1e9a8a72bbae742b119308ea5a38ffb418b4,WI,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,57.0,CPD,GMC,100,200,0.0,0.0,Dismissed,2018-04-01 00:00:00,,,0,19892,"1 e wacker, chicago, il",2015-01-01 01:10:00,1
6820640,68860656,80 E WACKER,ed1ae252bedc4eecd67da7c2f52d171fe84fa05088645399780657a12ae01e6f,WI,TMP,,0964080B,NO STANDING/PARKING TIME RESTRICTED,57.0,CPD,MERC,100,200,100.0,0.0,Define,2018-01-17 00:00:00,,,0,19892,"1 e wacker, chicago, il",2015-01-01 01:10:00,1
6820641,68860657,75 E WACKER,9fa85a1deb4ec5cca96a582eaa65cbb182a66f165c67af2fe8679954687643cd,CT,PAS,20723,0964080B,NO STANDING/PARKING TIME RESTRICTED,57.0,CPD,NISS,100,200,0.0,100.0,Paid,2018-02-23 00:00:00,VIOL,,5211095440,19892,"1 e wacker, chicago, il",2015-01-01 01:14:00,1
6820642,68946409,5223 S HARPER,252143b5fe77a9958b0f4efa6855c14f5e1829684dfb3058ab268ac8e1f91fa3,IL,PAS,605642400,0964150B,PARKING/STANDING PROHIBITED ANYTIME,2.0,CPD,NISS,75,150,0.0,0.0,Dismissed,2018-03-26 00:00:00,,Not Liable,5207922600,14986,"5200 s harper, chicago, il",2015-01-01 01:15:00,1
6820643,68870553,2 W TERMINAL ST,1f2c2ee69ea630e09b234048bbbd6170fcea8720e97868f097039ade4a1a04f3,OH,PAS,44875,0964150B,PARKING/STANDING PROHIBITED ANYTIME,50.0,CPD-Airport,TOYT,75,150,0.0,0.0,Dismissed,2018-05-11 00:00:00,VIOL,Not Liable,5210767590,8826,"2 w terminal st, chicago, il",2015-01-01 01:15:00,1
6820644,69056609,5540 W MONROE,366ac6790af42de41f56d04c154eb4094806241b1258b5ed64540f09bec7a9aa,IL,HCP,606394028,0964090E,RESIDENTIAL PERMIT PARKING,15.0,CPD,CHEV,75,150,150.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5210317730,15411,"5500 w monroe, chicago, il",2015-01-01 01:15:00,1
6820645,68725234,128 W 103RD PL,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IN,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,5.0,CPD,CHEV,150,300,150.0,0.0,Define,2018-01-02 00:00:00,,,0,18977,"100 w 103rd pl, chicago, il",2015-01-01 01:15:00,1
6820646,69295592,4835 S KEATING AVE,8277286209f8067c07c7b8f1f407415fd15249fba49d64849bfa9cf28207a562,IL,PAS,606324812,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",8.0,CPD,HOND,200,400,400.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5210158630,18876,"4800 s keating ave, chicago, il",2015-01-01 01:15:00,1
6820647,69295591,4835 S KEATING AVE,8277286209f8067c07c7b8f1f407415fd15249fba49d64849bfa9cf28207a562,IL,PAS,606324812,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,8.0,CPD,HOND,60,120,120.0,0.0,Notice,2018-01-11 00:00:00,SEIZ,,5210158630,18876,"4800 s keating ave, chicago, il",2015-01-01 01:17:00,1
6820648,68784050,2751 N PARKSIDE,7081fe658892c6732bb7d148c35f7901410eebd9aba969e9c860ac4106d2c5e6,IL,PAS,606391300,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",25.0,CPD,CHEV,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5193051660,15463,"2700 n parkside, chicago, il",2015-01-01 01:19:00,1
6820649,69107743,5251 W IOWA,368596889b7ac1a1770f508b1680f05fb66e3e33f2367fa727552a689c378520,IL,PAS,606123653,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,CHEV,200,400,400.0,0.0,Notice,2018-03-02 00:00:00,SEIZ,,5205081110,15725,"5200 w iowa, chicago, il",2015-01-01 01:20:00,1
6820650,69107744,5251 W IOWA,368596889b7ac1a1770f508b1680f05fb66e3e33f2367fa727552a689c378520,IL,PAS,606123653,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15.0,CPD,CHEV,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5205081110,15725,"5200 w iowa, chicago, il",2015-01-01 01:20:00,1
6820651,68972937,5316 W MONROE,42539d1346e07858df7e6f73256f9f24f785c7375838791557e97eaa24f1b071,IL,PAS,606231112,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,15.0,CPD,NISS,60,120,0.0,120.0,Paid,2018-05-02 00:00:00,SEIZ,,5210408370,14836,"5300 w monroe, chicago, il",2015-01-01 01:21:00,1
6820652,68972938,5316 W MONROE,42539d1346e07858df7e6f73256f9f24f785c7375838791557e97eaa24f1b071,IL,PAS,606231112,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,NISS,200,400,400.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5210408370,14836,"5300 w monroe, chicago, il",2015-01-01 01:21:00,1
6820653,68784051,2734 N MAJOR,1900e2ce9814cd5d02bac42fe37b69dea6f0cc7fc2eca595b5c53593578faffe,IL,SOX,606391209,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",25.0,CPD,CHEV,200,400,0.0,0.0,Dismissed,2018-03-08 00:00:00,VIOL,Not Liable,5185215430,15463,"2700 n major, chicago, il",2015-01-01 01:23:00,1
6820654,69107745,5362 W IOWA,d49e14e4492537da6816c498edbc85a0a1584fc8090b03948ac731f1ca1c34f9,IL,PAS,60639,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,CADI,200,400,400.0,0.0,Notice,2018-01-25 00:00:00,FINL,,5210852850,15725,"5300 w iowa, chicago, il",2015-01-01 01:23:00,1
6820655,68919488,6352 S HOYNE,a210068925e03a6d64e79335488ec4fc24cca50c2424d75e747b3487dcdfcd2a,IN,PAS,479051483,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,7.0,CPD,HYUN,60,120,0.0,60.0,Paid,2018-02-23 00:00:00,DETR,,5202313390,19170,"6300 s hoyne, chicago, il",2015-01-01 01:23:00,1
6820656,69056610,5439 W ADAMS,96d47711fb1940e9a0d0e9e21aeb6e85ca1c1ee4a012aec1b1bda84b41c30190,IL,PAS,60104,0964090E,RESIDENTIAL PERMIT PARKING,15.0,CPD,SATR,75,150,0.0,0.0,Dismissed,2018-05-03 00:00:00,VIOL,Not Liable,5210408480,15411,"5400 w adams, chicago, il",2015-01-01 01:23:00,1
6820657,68972939,5457 W ADAMS,f00928fe446b71b97b448c5d935864bf62cc346369019c87bdb1d6799bf6a3d6,IL,PAS,60644,0964090E,RESIDENTIAL PERMIT PARKING,15.0,CPD,TOYT,75,150,0.0,75.0,Paid,2018-03-11 00:00:00,DETR,,5206539510,14836,"5400 w adams, chicago, il",2015-01-01 01:24:00,1
6820658,68725296,357 E 104TH ST,c0f6f2f40be05add95e845c9f54297cba7b31b5e7cd6649b8077a17a9d21a405,IL,PAS,606203824,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,5.0,CPD,BUIC,60,120,0.0,60.0,Paid,2018-01-14 00:00:00,VIOL,,5210364320,19424,"300 e 104th st, chicago, il",2015-01-01 01:24:00,1
6820659,69107746,5361 W IOWA,68465c393a93ab9637cc3997bd1333655bdcb29c2106a040d8f893c57f4e41f6,IL,PAS,606512817,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,CHEV,200,400,200.0,0.0,Define,2018-01-22 00:00:00,,,0,15725,"5300 w iowa, chicago, il",2015-01-01 01:25:00,1
6820660,68919489,6315 S HOYNE,116126770b83762ce045c8e5ee904a190f6ab9531586b57a52059602d9c07064,TX,PAS,,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,7.0,CPD,KIA,60,120,0.0,0.0,Dismissed,2018-04-01 00:00:00,,,0,19170,"6300 s hoyne, chicago, il",2015-01-01 01:25:00,1
6820661,68653226,1643 S HOMAN,47d901dc151b4a52a82488e0680753544899ebc34575508328f96253bbb645bf,IL,PAS,60644,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",10.0,CPD,CADI,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5208966670,16424,"1600 s homan, chicago, il",2015-01-01 01:25:00,1
6820662,68784052,2454 N MAJOR,1fd9b3d824893793e99b6f1251321c0d1f49fcd48e97d09330b7ea82938dbee7,IL,PAS,60639,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",25.0,CPD,INFI,200,400,400.0,0.0,Notice,2018-01-25 00:00:00,FINL,,5066323590,15463,"2400 n major, chicago, il",2015-01-01 01:25:00,1
6820663,68972940,5411 W QUINCY,d0f373a2c3b7c63a6a7683911e2a8dc0da4bf743c3f61231fc633f8f153cad20,IL,PAS,606512715,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15.0,CPD,CHEV,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,DLS,,5141770380,14836,"5400 w quincy, chicago, il",2015-01-01 01:26:00,1
6820664,69107747,836 N LONG,0b7fa1be8030f1def6affa636100c4adabd4c6c9c91d7f86d00182da6a8dc6c6,IL,PAS,60651,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,CHRY,200,400,488.0,0.0,Notice,2018-01-10 00:00:00,FINL,,5071555760,15725,"800 n long, chicago, il",2015-01-01 01:26:00,1
6820665,68855162,935 E 63RD,ba8474bc4dfad03e9c81aaacafba5b704576d94d73dee56c6bb4ed0101e36b5d,IL,PAS,60637,0964120A,PARK OR STAND ON CITY PROPERTY,3.0,CPD,JEEP,50,100,0.0,0.0,Dismissed,2018-03-28 00:00:00,VIOL,Not Liable,5210523120,5436,"900 e 63rd, chicago, il",2015-01-01 01:26:00,1
6820666,68855163,935 E 63RD,c94f9701bea118dfec9120146cff1b0e095cc727e7c367ede1cba5a67b55c677,IL,PAS,60637,0964120A,PARK OR STAND ON CITY PROPERTY,3.0,CPD,CHEV,50,100,100.0,0.0,Notice,2018-01-10 00:00:00,FINL,,5210407990,17577,"900 e 63rd, chicago, il",2015-01-01 01:26:00,1
6820667,68653227,1632 S HOMAN,bb07093608a8f9f6d904f858f70a5975a46cd72680c9aa26a708dc2206f3c139,IL,PAS,,0964020A,WRONG DIRECTION OR 12'' FROM CURB,10.0,CPD,INFI,25,50,25.0,0.0,Define,2018-01-02 00:00:00,,,0,16424,"1600 s homan, chicago, il",2015-01-01 01:26:00,1
6820668,69107748,5501 W RICE,482f23ecb2733ff6321ba331ebcf304292f4538d8e9e4bea337d586aeae94a76,IL,TRK,60647,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,FORD,200,400,400.0,0.0,Notice,2018-01-11 00:00:00,FINL,,5210174900,15725,"5500 w rice, chicago, il",2015-01-01 01:27:00,1
6820669,69107749,5512 W RICE,1591f54e788d9a531c44d825800b4d3f9b36a9b5c3a89003bb75de2466ec1ac5,IL,PAS,604383263,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,INFI,200,400,400.0,0.0,Notice,2018-01-25 00:00:00,FINL,,5210907940,15725,"5500 w rice, chicago, il",2015-01-01 01:28:00,1
6820670,68653228,1638 S HOMAN,8f4954906d4c1811fda9e171119f9e27faae910d0bd452568fe338b38fe035fe,IL,PAS,604262818,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",10.0,CPD,BUIC,200,400,488.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5041197010,16424,"1600 s homan, chicago, il",2015-01-01 01:29:00,1
6820671,69108842,4708 W QUINCY,1c23911bf8c2764bc5347a83f89cc7c0faa61ef2063586832c8b80a007490b47,IL,PAS,60624,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,PONT,200,400,400.0,0.0,Notice,2018-04-04 00:00:00,FINL,Liable,5150916700,16407,"4700 w quincy, chicago, il",2015-01-01 01:30:00,1
6820672,68784053,2541 N MANGO,324d2ca5ae55048424e30ab75eeb6534574b575f6c9a2a59bf95f3fce0e9d294,IL,PAS,606392314,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",25.0,CPD,TOYT,200,400,0.0,200.0,Paid,2018-03-30 00:00:00,DETR,,5192420840,15463,"2500 n mango, chicago, il",2015-01-01 01:30:00,1
6820673,69108841,4908 W QUINCY,1c23911bf8c2764bc5347a83f89cc7c0faa61ef2063586832c8b80a007490b47,IL,PAS,60624,0964100A,WITHIN 15' OF FIRE HYDRANT,15.0,CPD,PONT,150,300,300.0,0.0,Notice,2018-04-04 00:00:00,FINL,Liable,5150916700,16497,"4900 w quincy, chicago, il",2015-01-01 01:30:00,1
6820674,68784054,2547 N MANGO,63d20030ee639e2147c4bd92741c65a4a170211d3b2bd4e805f47303ad34155f,IL,PAS,606394063,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",25.0,CPD,FORD,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5153389550,15463,"2500 n mango, chicago, il",2015-01-01 01:31:00,1
6820675,68653230,3303 W 27TH ST,a4625440d59cf9c453f9137f0220af8560604e27582a690bdd4fb72054a2d3b2,IL,PAS,606234746,0964150B,PARKING/STANDING PROHIBITED ANYTIME,10.0,CPD,CHEV,75,150,0.0,150.0,Paid,2018-04-10 00:00:00,FINL,,5210337760,16424,"3300 w 27th st, chicago, il",2015-01-01 01:32:00,1
6820676,68855164,6620 S DREXEL,942fb24cafe794fbd3070718b0bb2648527b63d06a117b342b36ae331cee1c62,IL,PAS,606374214,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",3.0,CPD,DODG,200,400,400.0,0.0,Notice,2018-01-10 00:00:00,FINL,,5152887910,5436,"6600 s drexel, chicago, il",2015-01-01 01:32:00,1
6820677,68685481,7940 S MORGAN,2d3ce3eac16021f795b3fe3de09f54287b8da730f3d2ae69769dfb51c1b0cf7e,IL,PAS,606433013,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,6.0,CPD,CHEV,60,120,0.0,60.0,Paid,2018-03-07 00:00:00,DETR,,5199864180,17373,"7900 s morgan, chicago, il",2015-01-01 01:33:00,1
6820678,69540186,7318 N OAKLEY,ecff140596c25222c8540736ac21f8ba411c329cbf93b44e1be5f95605373db0,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,24.0,CPD,JEEP,75,150,75.0,0.0,Define,2018-01-04 00:00:00,,,0,17671,"7300 n oakley, chicago, il",2015-01-01 01:33:00,1
6820679,68653122,3235 W DOUGLAS BLVD,b9ca37ac90c7aaebf04f23d03139df685a00db37df58182f12fbea6cf37cea8c,IL,PAS,606231750,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10.0,CPD,CADI,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5201659930,14523,"3200 w douglas blvd, chicago, il",2015-01-01 01:33:00,1
6820680,69128301,7322 N OAKLEY,87777149dfb2205935464fffb5bf53e092e4a99f8a46e42992d9361e7cb8b199,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,24.0,CPD,HOND,75,150,0.0,75.0,Paid,2018-01-05 00:00:00,,,0,14083,"7300 n oakley, chicago, il",2015-01-01 01:33:00,1
6820681,68685482,8040 S ABERDEEN,108a7103f4c08a633b1da52c94427a92840b8ce8bd44ddedb67c762e7bf8dabc,IL,PAS,606203051,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,6.0,CPD,CHEV,60,120,0.0,60.0,Paid,2018-02-10 00:00:00,VIOL,,5203189990,17373,"8000 s aberdeen, chicago, il",2015-01-01 01:34:00,1
6820682,69112788,2129 N WESTERN,fa69ae463ae447d475af676b1cc04796e98fb4311d8a426b8f7167d30918d867,IL,PAS,600047434,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,14.0,CPD,CHEV,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,FINL,,5210432340,9235,"2100 n western, chicago, il",2015-01-01 01:34:00,1
6820683,68786505,5139 W PALMER,2f5a63c48a9cea5f64eba4d8d440937a9d8956507eb3e85e388b87364d6dfecf,IL,PAS,606393107,0964150B,PARKING/STANDING PROHIBITED ANYTIME,25.0,CPD,ACUR,75,150,0.0,75.0,Paid,2018-02-03 00:00:00,VIOL,,5200302660,12720,"5100 w palmer, chicago, il",2015-01-01 01:34:00,1
6820684,68786506,5137 W PALMER,01337b865095115f7386132ae533da9f21f01b1ec350d4c00a9fbb5849070db4,IL,TMP,60618,0964150B,PARKING/STANDING PROHIBITED ANYTIME,25.0,CPD,HOND,75,150,0.0,150.0,Paid,2018-04-21 00:00:00,FINL,,5210342420,12720,"5100 w palmer, chicago, il",2015-01-01 01:34:00,1
6820685,68860658,4400 N LAKE SHORE DR,b3f69cbeded96d8062a6a6830ccf8c4bf6b309da7385ac4f9d3ffd7b1ea8cb95,IN,PAS,479057512,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,57.0,CPD,SAAB,60,120,60.0,0.0,Define,2018-01-17 00:00:00,,,0,19892,"4400 n lake shore dr, chicago, il",2015-01-01 01:35:00,1
6820686,68855165,727 E 60TH,a73e3cd1fefa69d55f49f8c2802f48b466be00666b978efaa6d375eb8fc09f21,IL,PAS,60637,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",3.0,CPD,TOYT,200,400,0.0,200.0,Paid,2018-03-11 00:00:00,DETR,,5207202810,17577,"700 e 60th, chicago, il",2015-01-01 01:35:00,1
6820687,69108843,801 N LEAMINGTON,8f509cdb76b8723700ac3a7288bef29de57c618ccbe51615e548a7975a28d8e4,IL,PAS,60651,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,CHRY,200,400,0.0,0.0,Dismissed,2018-03-23 00:00:00,DETR,Not Liable,5075650730,16497,"800 n leamington, chicago, il",2015-01-01 01:35:00,1
6820688,68786871,1843 N KOSTNER,48d3b16a1b4b9b48944491d75fc343f4ef87cf4ef9f0692870b6188556195f68,IL,PAS,601013568,0976150B,BURGLAR ALARM SOUNDING OVER 4 MINUTES,25.0,CPD,MITS,50,100,0.0,50.0,Paid,2018-01-22 00:00:00,VIOL,,5209434810,10383,"1800 n kostner, chicago, il",2015-01-01 01:35:00,1
6820689,68654383,3206 W 15TH ST,7c11ed2b0ff39f7929e36a58cfa19b4746dc37b4dd243a43128f9dca11ad7373,IL,PAS,606441047,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10.0,CPD,CHEV,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5208292190,19535,"3200 w 15th st, chicago, il",2015-01-01 01:37:00,1
6820690,69108844,850 N EALMINGTON,415a3196ae35e447390683a6fcbfa8f0bde7e8a8ba0606751b6773d175cbe8c0,IL,PAS,606121074,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15.0,CPD,CHEV,60,120,0.0,60.0,Paid,2018-03-01 00:00:00,DETR,,5188450960,16497,"800 n ealmington, chicago, il",2015-01-01 01:37:00,1
6820691,69540187,7530 N CLAREMONT,ce14eaecbea533f7193e4451d725bf68a12b9e66dff703e8ae971d850977bc67,IL,PAS,606451501,0964100A,WITHIN 15' OF FIRE HYDRANT,24.0,CPD,NISS,150,300,0.0,150.0,Paid,2018-03-12 00:00:00,DETR,,5210432770,17671,"7500 n claremont, chicago, il",2015-01-01 01:37:00,1
6820692,69108845,848 N LEAMINGTON,45755a85185a4c7ee43902889aac7112ea5135048e660b9203ccd5a59f06abdf,IL,PAS,,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,CHEV,200,400,200.0,0.0,Define,2018-01-03 00:00:00,,,0,16497,"800 n leamington, chicago, il",2015-01-01 01:37:00,1
6820693,68653293,3131 W 15TH ST,6bed251e6f3779275dc725124ce6644e212827398655d4ff13ad6e6196e63819,IL,PAS,606232222,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10.0,CPD,NISS,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5210309840,14289,"3100 w 15th st, chicago, il",2015-01-01 01:38:00,1
6820694,68786872,1230 N KARLOV,9c9824a97818cf583d5646ea7c1d2e477390e34d0d4b29d3058afbad647c795d,IL,PAS,60651,0964110C,PARK OR STAND ON CROSSWALK,25.0,CPD,TOYT,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5208422120,10383,"1200 n karlov, chicago, il",2015-01-01 01:38:00,1
6820695,69128302,7440 N CLAREMONT,d60229e8cb4c576ade637223e79c73c191e07956421c204c17d47cc3c93fb531,IL,PAS,606451714,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,24.0,CPD,JEEP,60,120,0.0,60.0,Paid,2018-03-16 00:00:00,DETR,,5190913350,14083,"7400 n claremont, chicago, il",2015-01-01 01:38:00,1
6820696,69108846,907 N LEAMINGTON,8c35c050544d3b327e0d4099d4ad45cfcdea699cf3a9accdcbfe75b5c57dea1b,IL,PAS,606081562,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15.0,CPD,HYUN,60,120,146.4,0.0,Notice,2018-01-10 00:00:00,DLS,,5205898480,16497,"900 n leamington, chicago, il",2015-01-01 01:39:00,1
6820697,69175302,1039 N WOLCOTT,6fcb8377add277f77ddc8d91cfd07f81a11ff9268d470e949dc5fbbf4fe1e5a5,IL,PAS,,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,12.0,CPD,CHEV,60,120,60.0,0.0,Define,2018-01-04 00:00:00,,,0,9805,"1000 n wolcott, chicago, il",2015-01-01 01:39:00,1
6820698,68915113,6526 S HOYNE,7717baef5e4ef984c12b65b77212ae9cb68f9a1217a90dac912b4218e68073c7,IL,PAS,,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,7.0,CPD,PONT,60,120,0.0,60.0,Paid,2018-01-23 00:00:00,,,0,19208,"6500 s hoyne, chicago, il",2015-01-01 01:40:00,1
6820699,68855166,6149 S EBERHART,a60422ba807074dc69289122cb1d06f8da0b8d698e9998ab8e5810fe1f9fc3bd,IL,TMP,60637,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",3.0,CPD,NISS,200,400,400.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5208862390,5436,"6100 s eberhart, chicago, il",2015-01-01 01:41:00,1
6820700,69108850,1053 N LEAMINGTON,9a9a84980f9db3734a4423ab0c09f2097f622edff747d3acfa595c8f2be5ac26,IL,TMP,60651,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,MERC,200,400,0.0,0.0,Dismissed,2018-05-01 00:00:00,DETR,Not Liable,5210408600,16497,"1000 n leamington, chicago, il",2015-01-01 01:42:00,1
6820701,69108848,1030 N LEAMINGTON,9a9a84980f9db3734a4423ab0c09f2097f622edff747d3acfa595c8f2be5ac26,IL,TMP,60651,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",15.0,CPD,MERC,200,400,0.0,0.0,Dismissed,2018-05-01 00:00:00,DETR,Not Liable,5210408600,16497,"1000 n leamington, chicago, il",2015-01-01 01:42:00,1
6820702,69108847,1030 N LEAMINGTON,9a9a84980f9db3734a4423ab0c09f2097f622edff747d3acfa595c8f2be5ac26,IL,TMP,60651,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15.0,CPD,MERC,60,120,0.0,60.0,Paid,2018-03-10 00:00:00,DETR,,5210408600,16497,"1000 n leamington, chicago, il",2015-01-01 01:42:00,1
6820703,68860659,4920 N SIMONDS,619b39f08bcbd68fbb5c9d295d790e7c1dd07b1aca4525c44ee9e5467ddbe926,CA,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,57.0,CPD,TOYT,100,200,100.0,0.0,Define,2018-01-23 00:00:00,,,0,19892,"4900 n simonds, chicago, il",2015-01-01 01:42:00,1
6820704,68786873,1201 N KARLOV,799d7aab3caa6db89e2415f0637a387a618ba65edb2203a259496fe3bebe1864,IL,PAS,606512301,0964110C,PARK OR STAND ON CROSSWALK,25.0,CPD,PONT,60,120,0.0,60.0,Paid,2018-01-02 00:00:00,,,0,10383,"1200 n karlov, chicago, il",2015-01-01 01:43:00,1
