,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
4671,4671,9191903939,2017-06-09 13:13:00,4105 W FLETCHER,d88b91d3718c6052bdb2730087d46945788eb40dca74a23c69662ffde9a15fa6,IL,PAS,600761453.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,CADI,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5192571170,287,"4100 w fletcher, chicago, il",60641,41.938146546742615,-87.72994885928213
4672,4672,9191837170,2017-06-09 13:13:00,4739 S EVANS,f846236df99287848a34545e82542488b244046732e8d2366de83f2742a538b2,OH,PAS,43314.0,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,HOND,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,815,"4700 s evans, chicago, il",60615,41.80832027699233,-87.60772164790255
4673,4673,9191917517,2017-06-09 13:13:00,3912 N SPAULDING,6f14e6c5f883eba2b7d8934b0974c4b663be6297877d3cdc883986f99af105bf,IL,PAS,606031438.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,HOND,60,120,0.0,60.0,Paid,2017-07-07 00:00:00,VIOL,,5191390380,714,"3900 n spaulding, chicago, il",60618,41.952553878988994,-87.71044685209743
4674,4674,9191897008,2017-06-09 13:14:00,3534 N WILTON,6395f5631e01441760b914edcbedfb847fa9a9108e9eeaa4dd98e02b16da608a,IL,TRK,600162552.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CHEV,75,150,0.0,75.0,Paid,2017-07-05 00:00:00,VIOL,,5189134360,781,"3500 n wilton, chicago, il",60657,41.946471136274454,-87.65310592480796
4675,4675,9191664527,2017-06-09 13:14:00,1416 S PRAIRIE,d92e9e83e408e85631e00220c554c57529d868826f7eb8202f25058fa4eed69a,IL,PAS,60607.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,ACUR,200,400,0.0,400.0,Paid,2017-11-13 00:00:00,SEIZ,,5204309070,813,"1400 s prairie, chicago, il",60605,41.863598077990645,-87.62137688095088
4676,4676,9191841541,2017-06-09 13:14:00,4738 S COTTAGE GROVE AVE,072cf45d0c8d02c8d844ee391e5cf7e25313054c6de5c974c9925f722c34d539,IL,PAS,606531428.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,CHEV,50,100,0.0,50.0,Paid,2017-06-15 00:00:00,,,5205891480,1456,"4700 s cottage grove ave, chicago, il",60615,41.80835707425069,-87.60660359887163
4677,4677,68137837,2017-06-09 13:15:00,3637 N FREMONT,6d375218288cd56464b92c7747ed326b7cc307e4e1776255042601f32f513f80,IL,TRK,605408346.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",19,CPD,TOYT,75,150,0.0,75.0,Paid,2017-07-10 00:00:00,VIOL,,5205949090,3774,"3600 n fremont, chicago, il",60613,41.94793853965659,-87.65185902524004
4678,4678,68046158,2017-06-09 13:15:00,6040 N NAPLES,dc02a8d9ed03c2452215695772794d03bcd516c2145aeaa4658469712fc2a517,IL,PAS,606593611.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",16,CPD,JAGU,200,400,488.0,0.0,Notice,2017-06-22 00:00:00,FINL,,5180330520,15097,"6000 n naples, chicago, il",60631,41.991714609469824,-87.78784622427709
4679,4679,9191917518,2017-06-09 13:15:00,3912 N SPAULDING,6f14e6c5f883eba2b7d8934b0974c4b663be6297877d3cdc883986f99af105bf,IL,PAS,606031438.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,HOND,75,150,0.0,75.0,Paid,2017-07-07 00:00:00,VIOL,,5191390380,714,"3900 n spaulding, chicago, il",60618,41.952553878988994,-87.71044685209743
4680,4680,9191886409,2017-06-09 13:15:00,170 E LAKE SHORE DR,b37f653e3649a337879af1a6b0260d9615ef64628814fe33036f51b4856bc0cb,IL,PAS,608041163.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,HOND,65,130,0.0,130.0,Paid,2017-09-18 00:00:00,FINL,,5199110060,821,"100 e lake shore dr, chicago, il",60611,41.900958729187984,-87.62267759632964
4681,4681,9191895111,2017-06-09 13:15:00,2723 N ELSTON,5fcd7a975667aa67d043b3050e2f458b2825dd7b7d6a4add8a7b715ee5475ba3,IL,PAS,606552205.0,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,PORS,60,120,0.0,60.0,Paid,2017-06-14 00:00:00,,,0,637,"2700 n elston, chicago, il",60647,41.93100865872947,-87.6859441496966
4682,4682,9191664528,2017-06-09 13:15:00,1415 S PRAIRIE,9b04b1116b6705a66bdac5caa91d2cee902d4e6e37eedd562e60ad5df3f4e898,IL,PAS,601723004.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,NISS,75,150,0.0,75.0,Paid,2017-06-15 00:00:00,,,5205844730,813,"1400 s prairie, chicago, il",60605,41.86382492200934,-87.62130208630053
4683,4683,9191846394,2017-06-09 13:15:00,213 W WISCONSIN,2e7c4ce08495b9f573af00b13ede4063d7f96181ba91feee9b232022133d1913,FL,PAS,321690000.0,0964110C,PARK OR STAND ON CROSSWALK,498,DOF,TOYT,60,120,0.0,120.0,Paid,2017-09-25 00:00:00,SEIZ,,5203613220,780,"200 w wisconsin, chicago, il",60614,41.91653953621104,-87.63548888773155
4684,4684,9191857710,2017-06-09 13:15:00,761 W QUINCY ST,b96fe2a7936a5f87d1017cc675805468055c85ae64550f7a74fcf40ee68700a3,IL,PAS,607123211.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,CHEV,50,100,0.0,50.0,Paid,2017-07-04 00:00:00,VIOL,,5173577300,805,"700 w quincy st, chicago, il",60661,41.87851604767818,-87.6466178263544
4685,4685,9191862735,2017-06-09 13:15:00,1553 W 48TH ST,53595decf90926e606b67e6beba8857eea54cb758c29b46eac029214dabc37c7,IL,PAS,606095950.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,CHEC,50,100,0.0,50.0,Paid,2018-03-19 00:00:00,,,0,804,"1500 w 48th st, chicago, il",60609,41.80669940259658,-87.66409678926296
4686,4686,9191867985,2017-06-09 13:15:00,1118 S CANAL ST,86720b88554f5fcaa3bf2b8b81964ab2b4797c2506a7240e5fd40c3c15c88aba,IL,PAS,606053023.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,LEXU,65,130,0.0,65.0,Paid,2017-07-26 00:00:00,DETR,,5176646030,787,"1100 s canal st, chicago, il",60607,41.86830464387539,-87.63931890224958
4687,4687,9191856568,2017-06-09 13:15:00,4305 S EVANS,ef01e8c04626125d27bbed5edc48472fb424da4a25bd572a2d2a6d7df8f4083b,IL,PAS,604732197.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,CADI,60,120,0.0,0.0,Dismissed,2017-10-03 00:00:00,,Not Liable,5185910520,778,"4300 s evans, chicago, il",60653,41.816312505285495,-87.6078901761664
4688,4688,9191897009,2017-06-09 13:15:00,3532 N WILTON,b7882f5e73765eec05eb36161b30a187df79456018cafa7367849a571e248b29,IL,ELE,600761719.0,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,TESL,60,120,0.0,0.0,Dismissed,2017-10-07 00:00:00,VIOL,Not Liable,5182077020,781,"3500 n wilton, chicago, il",60657,41.9460331768977,-87.65312295299
4689,4689,67507832,2017-06-09 13:16:00,3519 S DEARBORN,f373f61279a75b285078c1914b8095fe28e875eefb9a88a7e065560c3309aa6a,IL,PAS,60620.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,DODG,75,150,183.0,0.0,Notice,2017-06-28 00:00:00,SEIZ,,5197032810,684,"3500 s dearborn, chicago, il",60616,41.830492500000005,-87.62773170430142
4690,4690,9191894260,2017-06-09 13:16:00,1402 W HURON,dbf1acc35f574f28d72b5cc85979907f19951fef9ea567b185552774ddf7a733,IL,PAS,600154401.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,MERZ,75,150,-75.0,150.0,Paid,2017-06-19 00:00:00,VIOL,,5203501200,772,"1400 w huron, chicago, il",60642,41.894427355315145,-87.66248996318376
4691,4691,9191877880,2017-06-09 13:16:00,671 N HUDSON AV,e754ef674ee4cd3eeaf11892654f6da5b9f1135e0f0977ad4aa59f0de97976f0,IL,PAS,604409039.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,JEEP,65,130,0.0,65.0,Paid,2017-10-15 00:00:00,DETR,Liable,5183173300,823,"600 n hudson av, chicago, il",60654,41.894473849905516,-87.63993517949697
4692,4692,9191755425,2017-06-09 13:16:00,2858 E 91ST ST,dc21df7f32d5a1bd8b94b2e7cbc3e589f3385508b8e49a829c457871d50928f8,IL,PAS,606523769.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,LINC,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5180726010,271,"2800 e 91st st, chicago, il",60617,41.73005946047076,-87.554322
4693,4693,9191883117,2017-06-09 13:16:00,1473 E IRVING PARK DR,084177f166e235b1c932dba22b39d4d627ed533545b67d2918d93496222a9f25,IL,PAS,602011171.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,AUDI,60,120,0.0,60.0,Paid,2017-06-18 00:00:00,VIOL,,5086268380,802,"1400 e irving park dr, chicago, il",60641,41.953550000000064,-87.73564999999996
4694,4694,9191871006,2017-06-09 13:16:00,346 W ERIE ST,01863bb0b3fb7337ab8622064e196f12f9ca6fe1d17a5f21118856ec91be44c9,IL,PAS,606221106.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,JEEP,65,130,0.0,65.0,Paid,2017-06-20 00:00:00,VIOL,,5191995800,1443,"300 w erie st, chicago, il",60654,41.894008986915395,-87.63755294424988
4695,4695,9191881942,2017-06-09 13:16:00,70 W MADISON ST,2686fb33227d3528fb311f9c08f853c9dec2fa8b939c12e035afb94e5eaed4e3,IL,TRK,600621918.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,FORD,75,150,0.0,75.0,Paid,2017-06-23 00:00:00,VIOL,,5201826290,806,"1 w madison st, chicago, il",60602,41.88201852986307,-87.63021844463039
4696,4696,67142231,2017-06-09 13:17:00,10000 W OHARE,e43ff6248aaa62a37f7a7ede99b8474385a76ae85452ef3f3bdd85d6757d8ca1,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,252,CPD,TOYT,75,150,0.0,75.0,Paid,2017-07-03 00:00:00,,,0,T363,"10000 w ohare, chicago, il",60666,41.978588886861104,-87.88026149197977
4697,4697,9191905724,2017-06-09 13:17:00,771 W JACKSON BOULEVARD,af37a98a359ed16273e020ef2de19dcff23f1dd57ffd50d3365dd816bf2dff03,IL,TRK,605852845.0,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,498,DOF,FLNR,100,200,0.0,100.0,Paid,2017-06-24 00:00:00,VIOL,,5188784850,608,"700 w jackson boulevard, chicago, il",60661,41.87787704844766,-87.64682895155235
4698,4698,9191916422,2017-06-09 13:17:00,1224 S HALSTED ST,18bd90acb24d6fc33fc3e7505aaeda281231de5bf244122673923b17ebf038a9,IL,PAS,,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,ACUR,200,400,0.0,200.0,Paid,2017-06-12 00:00:00,,,0,789,"1200 s halsted st, chicago, il",60607,41.866351717722786,-87.64693292220485
4699,4699,9191808143,2017-06-09 13:17:00,1511 W POLK,87c270c16498bb027d5458d4d802967cdd47a0196faaab11552139cee65d7d55,IL,PAS,60607.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,AUDI,60,120,0.0,60.0,Paid,2017-06-21 00:00:00,VIOL,,5205629070,824,"1500 w polk, chicago, il",60607,41.871626488458816,-87.6646989060534
4700,4700,9191768418,2017-06-09 13:17:00,192 E LAKE SHORE DR,5132063753ad4a6e1743bccd76e885de6de4fccf6a15bf61bab7a181d1a3a199,OH,PAS,44094.0,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,MERZ,60,120,0.0,60.0,Paid,2017-07-13 00:00:00,VIOL,,5199681130,794,"100 e lake shore dr, chicago, il",60611,41.9009736149317,-87.62225087167636
4701,4701,9191804366,2017-06-09 13:17:00,416 E OHIO ST,e3875fbffe6b0cdaba241820a4f038c06906f4aafd4920d1eea8d9701669a2cb,IL,PAS,600903211.0,0964020A,WRONG DIRECTION OR 12'' FROM CURB,498,DOF,HOND,25,50,0.0,50.0,Paid,2017-10-25 00:00:00,FINL,,5192687530,201,"400 e ohio st, chicago, il",60611,41.892727240469604,-87.61681918578657
4702,4702,9191856569,2017-06-09 13:17:00,4318 S EVANS,747dcde9a89b46dd30d668e20b2fb4e2b371eedbf7b8323def4750f61d89dae8,IL,PAS,606172319.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,CHEV,200,400,488.0,0.0,Notice,2017-06-15 00:00:00,DLS,,5141278680,778,"4300 s evans, chicago, il",60653,41.816141130446084,-87.60797876106504
4703,4703,9191892805,2017-06-09 13:17:00,1623 N RICHMOND,9b68856b39d59b761bda173b2ea9f97df629f9823d89c5bfb6e484c30c3043df,IL,PAS,60647.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,PONT,200,400,0.0,200.0,Paid,2017-11-15 00:00:00,DETR,Liable,5179848100,803,"1600 n richmond, chicago, il",60647,41.9109572828207,-87.70022462236733
4704,4704,9191881362,2017-06-09 13:18:00,2023 W 47TH ST,4e05349436c37ecced4946ad4bdd2fc31c60bbb757133a1dbfafaee290cfe45e,IL,TRK,606292014.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,CHEV,200,400,324.69,163.31,Notice,2017-06-15 00:00:00,FINL,,5207378510,773,"2000 w 47th st, chicago, il",60609,41.80849254674263,-87.6756282485429
4705,4705,9191883118,2017-06-09 13:18:00,3951 N GREENVIEW,3f4fd6188e44d34a4333ebef681cf56ac2a9c76b5849e5985aa99e2d6ce65184,IL,PAS,606132504.0,0964020A,WRONG DIRECTION OR 12'' FROM CURB,498,DOF,HOND,25,50,-25.0,50.0,Paid,2017-06-22 00:00:00,VIOL,,5181530510,802,"3900 n greenview, chicago, il",60613,41.95409403136361,-87.66747208630053
4706,4706,9191894261,2017-06-09 13:18:00,1410 W HURON,baf5da6ff374dfc5346faedb3d3f08f1c5395020e033e6e74fa0069194209360,IL,PAS,618014141.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,HOND,75,150,0.0,75.0,Paid,2017-06-17 00:00:00,,,5205893930,772,"1400 w huron, chicago, il",60642,41.89436451875455,-87.66285236081136
4707,4707,9191815123,2017-06-09 13:18:00,201 N CLINTON ST,643654c49e1ab3a5d03fcda1ef4b7ef974a5286b58b6264292318d3f8ba5803f,IL,PAS,604238685.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,HOND,60,120,0.0,0.0,Dismissed,2017-10-30 00:00:00,VIOL,Not Liable,5201204800,784,"200 n clinton st, chicago, il",60661,41.88576029569858,-87.64127220430143
4708,4708,9191860480,2017-06-09 13:18:00,105 W 23RD ST,7888c2a60c23315cae7bc1b63208b55fd5a658a5437f573ceeca22e80bf66939,IL,PAS,60615.0,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498,DOF,JEEP,60,120,0.0,0.0,Dismissed,2017-10-01 00:00:00,,,0,809,"100 w 23rd st, chicago, il",60616,41.85090408090426,-87.63205991909572
4709,4709,9191917519,2017-06-09 13:18:00,3907 N SPAULDING,4919020dbcb5f6af0f59264e65d3437c4c6c069a07b4c5c2b8fc215e814a3df9,IL,PAS,606252726.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CHEV,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5018374720,714,"3900 n spaulding, chicago, il",60618,41.95230950408873,-87.71034876511187
4710,4710,9191888184,2017-06-09 13:18:00,2520 W LEMOYNE ST,d6660e1914930f0177227e38bf8e70d1f4e91484ef3f71f8c96d96561bf00746,IL,PAS,605052825.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,PLYM,60,120,0.0,60.0,Paid,2017-07-09 00:00:00,VIOL,,5201763270,723,"2500 w lemoyne st, chicago, il",60622,41.90850995440292,-87.69052341385309
4711,4711,9191896807,2017-06-09 13:18:00,103 W 23RD ST,b60d2d6b8b2a2ca85c4aaea7e56880db8e1e50a2d7d2dfd591336d57fb4c01f5,AL,PAS,358110000.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,BUIC,75,150,183.0,0.0,Notice,2017-06-21 00:00:00,SEIZ,,5195145210,810,"100 w 23rd st, chicago, il",60616,41.85090408090426,-87.63205991909572
4712,4712,9191808144,2017-06-09 13:18:00,1511 W POLK,87c270c16498bb027d5458d4d802967cdd47a0196faaab11552139cee65d7d55,IL,PAS,60607.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,AUDI,75,150,0.0,75.0,Paid,2017-06-21 00:00:00,VIOL,,5205629070,824,"1500 w polk, chicago, il",60607,41.871626488458816,-87.6646989060534
4713,4713,9191862736,2017-06-09 13:18:00,4817 S ASHLAND AV,4b9b81a1a2343fc625ce4c4a278565fca3d8d2f55a86f4cfe8d550ca9c0287f5,IL,PAS,606415035.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,TOYT,50,100,0.0,100.0,Paid,2017-12-01 00:00:00,SEIZ,,5180011390,804,"4800 s ashland av, chicago, il",60609,41.80617003136362,-87.6648621295807
4714,4714,9191837171,2017-06-09 13:18:00,859 E 47TH ST,498e61acc158c56e81ccce7bd62bb1971d596800d83fca71578e2569c2bdc0ab,IL,PAS,60643.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,CHEV,200,400,488.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5022761660,815,"800 e 47th st, chicago, il",60653,41.80945013069936,-87.60549012310021
4715,4715,9191747433,2017-06-09 13:18:00,1434 N WELLS ST,7de5327433cd9403bc6ac4c43e50747459ad96b809d38f4256f9e43697fdaf92,IL,PAS,600894388.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,AUDI,65,130,0.0,65.0,Paid,2017-07-10 00:00:00,VIOL,,5183371080,1449,"1400 n wells st, chicago, il",60610,41.90870414436797,-87.63470877448891
4716,4716,9191873640,2017-06-09 13:18:00,5 N WALLER,fcf730d4342814acdf50bdaba0c3c01a4fb224a3733a0fcdbda3286c6c75a1fc,IL,PAS,604291516.0,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,SAAB,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,FINL,,5172930680,727,"5 n waller, chicago, il",60644,41.88032282446668,-87.76803815893105
4717,4717,68191252,2017-06-09 13:19:00,2359 N CANNON,4b884884aea3a619ee96150f03b21d25c615af464c10bd4fc3500493af416239,IL,PAS,60647.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,18,CPD,FORD,60,120,0.0,60.0,Paid,2017-06-25 00:00:00,VIOL,,5182690470,18621,"2300 n cannon, chicago, il",60614,41.92434644909089,-87.63285791868688
4718,4718,9191841542,2017-06-09 13:19:00,348 E 47TH ST,f68d296a1ade1f76e12d8cf826eed23772814bea6686e1d8059971f42126918b,IL,PAS,60643.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,FORD,50,100,122.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5085883440,1456,"300 e 47th st, chicago, il",60653,41.80940752596793,-87.61783852553522
4719,4719,9191871007,2017-06-09 13:19:00,350 W ERIE ST,e1ee5eef67359a4f5494ec7d2897ec7833264516261eee8440d11724fefdb615,IL,PAS,604396156.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,LEXU,65,130,0.0,158.6,Paid,2018-03-10 00:00:00,SEIZ,,5198300810,1443,"300 w erie st, chicago, il",60654,41.89395846047075,-87.63771094463038
4720,4720,9191873219,2017-06-09 13:19:00,111 W 23RD ST,0d3cc424b11c5bc51397f1102b0421a85b5d2292965ab8d294dcb245054c233f,IL,PAS,604632628.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,VOLK,75,150,0.0,75.0,Paid,2017-08-04 00:00:00,DETR,,5198869530,801,"100 w 23rd st, chicago, il",60616,41.85090408090426,-87.63205991909572
4721,4721,9191897010,2017-06-09 13:19:00,3500 N FREMONT,8fc8ad88a8eeadc16b20fdfb79a0e0167cc335c95b014732949682092e16b983,IL,TRK,60640.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,TOYT,75,150,0.0,150.0,Paid,2017-09-07 00:00:00,FINL,,5203284900,781,"3500 n fremont, chicago, il",60657,41.94557882653356,-87.65186593591648
4722,4722,9191796128,2017-06-09 13:20:00,3925 N ASHLAND AV,0ca7a22513ff33ae0f110effcce5f9ce0b72251bd2624717f2e181fcffb0a393,MA,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,TOYT,50,100,50.0,0.0,Define,2017-06-12 00:00:00,,,0,1441,"3900 n ashland av, chicago, il",60613,41.953283863725545,-87.66898157851024
4723,4723,68137795,2017-06-09 13:20:00,1140 W WAVELAND,de8dcee632d2ec4ba1987dc3a0cf3f88101bc337d72776047d285fdd9fc6e9e9,IL,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,19,CPD,FORD,150,300,150.0,0.0,Define,2017-06-16 00:00:00,,,0,6506,"1100 w waveland, chicago, il",60613,41.94905117970402,-87.65845263673165
4724,4724,9191903940,2017-06-09 13:20:00,3145 N TRIPP,a4fa88aec49f9fd5e85006003ba969f225bdf7786a77e2ac05c37f17d6cd9684,IL,PAS,606465625.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,HYUN,200,400,0.0,200.0,Paid,2017-11-01 00:00:00,DETR,Liable,5179141090,287,"3100 n tripp, chicago, il",60641,41.93836932437613,-87.73294623822103
4725,4725,9191930849,2017-06-09 13:20:00,4103 W NEWPORT,e83963df1ea1c8d74b79a89d3105b76124ab5659af31ec087e6de462182b1d60,IL,PAS,60458.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,SUBA,75,150,0.0,75.0,Paid,2017-06-15 00:00:00,,,5205896480,251,"4100 w newport, chicago, il",60641,41.94388210248201,-87.72931163703953
4726,4726,9191892638,2017-06-09 13:20:00,5518 S SACRAMENTO,ac8cac7535a28c4cb559a844866287634c3d731da2ff539f3f48e21d51a83416,IL,PAS,606322102.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,HOND,75,150,0.0,75.0,Paid,2017-07-06 00:00:00,VIOL,,5125737300,807,"5500 s sacramento, chicago, il",60629,41.79298513627447,-87.69867837763266
4727,4727,9191814049,2017-06-09 13:20:00,8940 S MUSKEGON,08aeacef6e63bf26b780aeeaa4d00343775ee5e07a2f66046619966f0d0a6619,IL,PAS,606176036.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,HYUN,60,120,0.0,0.0,Dismissed,2017-10-30 00:00:00,VIOL,Not Liable,5205890900,614,"8900 s muskegon, chicago, il",60617,41.73288177576052,-87.55552469773343
4728,4728,9191860481,2017-06-09 13:20:00,2338 S FEDERAL,2807e1fa1cffae5bc4f849568a190a4f5c0c12d415c1e86c6ea6caa1bca0b76d,IL,PAS,60546.0,0964020A,WRONG DIRECTION OR 12'' FROM CURB,498,DOF,JEEP,25,50,61.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5128076230,809,"2300 s federal, chicago, il",60616,41.85033924467498,-87.62934291705798
4729,4729,9191772950,2017-06-09 13:20:00,759 W 32ND ST,e2cab553a1ed05ed929a352cc1caa6d1f69b65eefc6348062fa797a03a4b9517,IL,PAS,604024026.0,0964100A,WITHIN 15' OF FIRE HYDRANT,498,DOF,NISS,150,300,0.0,150.0,Paid,2017-08-04 00:00:00,VIOL,,5201652210,814,"700 w 32nd st, chicago, il",60616,41.83615603921135,-87.64539827528135
4730,4730,9191808145,2017-06-09 13:20:00,1509 W POLK,8a292059366236e1d2320dc9464361613787eac36416b6c50a71463bc41dfdc3,IL,PAS,601942738.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,TOYT,75,150,0.0,0.0,Dismissed,2017-07-13 00:00:00,VIOL,Not Liable,5195883730,824,"1500 w polk, chicago, il",60607,41.871567027839454,-87.66465520389943
4731,4731,9191846395,2017-06-09 13:20:00,1921 N CLARK ST,7502dbb7c6f7cf89769ff663bc6d49c213d11a41590af4033725417da5ecae05,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,JEEP,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,780,"1900 n clark st, chicago, il",60614,41.91607703515893,-87.63456987653097
4732,4732,9191907202,2017-06-09 13:21:00,5311 N CLARK ST,6eb52f201440a706692b0dbe73c95c57b0e106668d3ab172c612b492fdfdf55f,IL,PAS,606551730.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,FORD,50,100,0.0,50.0,Paid,2017-06-15 00:00:00,,,5205224380,812,"5300 n clark st, chicago, il",60640,41.97849224562873,-87.66829351301307
4733,4733,9191664529,2017-06-09 13:21:00,230 E 14TH ST,277741d0139806e2eba94ef1c66894ad972de7b0c0982299875f4266e2dc6863,IL,PAS,604661403.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,HYUN,75,150,0.0,75.0,Paid,2017-07-12 00:00:00,VIOL,,5171748310,813,"200 e 14th st, chicago, il",60605,41.86421593492321,-87.62127974999999
4734,4734,9191846396,2017-06-09 13:21:00,1921 N CLARK ST,f86acc1cf5dd2bcb9cdb9522b15c52b542675048c14378e36a051cb482672117,MI,PAS,49423.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,HOND,60,120,146.4,0.0,Notice,2017-06-21 00:00:00,SEIZ,,5205082440,780,"1900 n clark st, chicago, il",60614,41.91607703515893,-87.63456987653097
4735,4735,9191894262,2017-06-09 13:21:00,1427 W HURON,97fec12ee370ee24b97af83379aead92403fbb3649b75e86b033f7f10ceb6880,IL,PAS,606426126.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,HOND,75,150,0.0,75.0,Paid,2017-07-13 00:00:00,VIOL,,5197995900,772,"1400 w huron, chicago, il",60642,41.89430949567217,-87.6634017485429
4736,4736,9191845007,2017-06-09 13:21:00,1206 W BERWYN AV,82ac5df292254a261cf4ffab6f50284a4e47d7db0217b97f0b0ab87b295eccd8,IL,PAS,606602511.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,JEEP,50,100,0.0,50.0,Paid,2017-08-04 00:00:00,DETR,,5182366440,682,"1200 w berwyn av, chicago, il",60640,41.978210072487684,-87.66019101035538
